event_id,vix_start,vix_end,vix_pct_change,avg_vix_volatility,pre_days_count,pre_event_return,pre_days_count_right
PBYI_20170717,,,,0.563911660464531,19,0.14955207481464727,19
TEVA_20230428,,,,2.0811187589993407,21,-0.027399691500998635,21
PFE_20180720,,,,4.970432612446372,21,0.0314721118318575,21
AMGN_20190409,,,,3.0929564115590016,21,0.0774598009596772,21
NVS_20070928,,,,4.230589119349949,21,0.04731699954495827,21
LLY_20010226,,,,3.2271561855998034,19,-0.07617146423379295,19
JNJ_20030402,30.43,,,2.4882614983474354,22,0.11382740575779682,22
MRK_20240326,,,,0.651968018534523,21,-0.02579596570522813,21
TEVA_20160323,,,,4.04205079719215,22,-0.026956022957189685,22
NVS_20211029,,,,1.5203297030881509,22,0.012270751214390474,22
OCUL_20181130,,,,3.0654762257202037,21,0.246914327232425,21
GILD_20060712,11.33,11.09,-2.11827007943513,2.4498258538272077,21,0.07764888381202906,21
MMM_20180808,14.88,,,7.252499518682627,22,0.05626413982819489,22
NVS_20030418,,,,3.063667868290152,22,0.08257246479496927,22
MRTX_20221212,,23.87,,7.689335622029213,19,-0.4289424206725716,19
GSK_20210422,,,,3.9090847058808573,21,0.04308777051592205,21
GILD_20180207,13.15,,,4.191446019678193,21,0.07863984687577319,21
SGEN_20200417,,,,6.415606513919562,21,0.32433463663405826,21
NVO_20200828,,,,6.012740770636562,22,-0.007407384531883832,22
REGN_20201014,,,,3.6541156380568727,22,0.11607264703209652,22
SNY_20020809,42.64,36.33,-14.798311444652912,5.645923249150111,22,-0.0015997884519812766,22
HROW_20220927,,,,2.187516694229216,20,-0.17372442648175956,20
MYL_20081015,,,,12.16279752733036,22,-0.23722865902682422,22
FDN_20090710,25.7,,,4.5758157507786965,21,-0.08268873112502872,21
VRX_20050908,12.93,,,0.3383216466515068,21,0.03550941574208921,21
NVS_20191007,15.27,13.3,-12.901113294040595,2.427410408906925,20,-0.04202273708442916,20
UTHR_20090730,,,,4.968000439958337,21,0.02394504285812893,21
AMPH_20230307,14.6,,,2.228182550034993,20,0.12560177219293833,20
JAZZ_20210630,25.07,,,2.855928328616586,21,0.005053801440708883,21
TRVN_20200807,22.21,25.81,16.208914903196746,6.621683648160769,22,0.4907967870105985,22
LIN_20220426,,,,3.3536588936004526,20,-0.014902050804444622,20
JNJ_20060623,,,,2.0452403013563005,21,0.02599288270901101,21
JNJ_20010815,,,,5.198572330108511,22,0.07427034753989403,22
JNJ_20010507,25.85,29.94,15.822050290135396,4.552312881116314,19,0.08153431910144415,19
AMGN_20170914,,,,0.785911046819064,21,0.11250013523513602,21
PFE_20230814,,14.45,,1.1984179962666044,20,0.0035305439184976084,20
NVS_20081120,,,,7.563579587467956,22,-0.08571343151843169,22
RDY_20060915,,,,3.02007900371239,21,0.026265944111082407,21
VRTX_20180807,14.88,12.18,-18.145161290322587,6.902414638975162,21,0.008418854399363074,21
ALC_20080724,,,,6.839375699778005,21,-0.05463730915613274,21
AMGN_20190422,,,,2.4922111593049077,19,-0.049436247326868576,19
FRX_20041126,,,,2.3343968089078384,21,-0.14111835841597276,21
AMGN_20231031,20.53,,,2.562691750644561,21,-0.020724469276196866,21
RYTM_20201125,,,,11.818760568138233,22,0.025640707785387518,22
PFE_20110721,,,,3.348622677337444,21,-0.018253487172407823,21
VRTY_20000615,,,,2.16605103815716,21,0.34630329394826287,21
LQDA_20211104,19.66,21.91,11.444557477110886,1.5644369055285896,22,0.5373681212397139,22
KPTI_20190703,15.74,16.37,4.002541296060996,1.021489388267302,22,0.1595740136603523,22
NVS_20080415,,,,4.216082027191216,20,-0.012753011154829075,20
ARM_20091016,,,,4.860935791038529,22,0.002226391884181611,22
JNJ_20041021,,,,2.452723693140183,22,-0.007251188756927984,22
GENZ_20030424,,,,3.063667868290152,21,0.049321129624169346,21
FRX_20040729,,,,0.5189112923610796,21,-0.15394030852095375,21
DCTH_20230814,,14.45,,1.1984179962666044,20,-0.3616173880007225,20
NVS_20190213,,14.91,,4.180323538960344,21,0.01230486208050019,21
JNJ_20090424,,,,5.736394600120374,21,-0.024666943751377568,21
PFE_20041217,,,,1.9350824788586125,21,0.06076074903582418,21
IMGN_20221114,,22.52,,5.279871068603197,20,-0.11405091134579004,20
RDHL_20181116,,,,3.0654762257202037,22,-0.07118349824485903,22
AMPH_20041026,,,,2.452723693140183,21,-0.01125880626143927,21
SNY_20160727,,,,4.709118222843465,21,0.09518630295987007,21
BHC_20191218,,,,1.4063208857735854,21,0.035814993544837526,21
BMY_20060628,,,,2.0452403013563005,21,0.013627238100161865,21
ALVO_20240223,,,,3.002333544827127,21,0.09262966697581909,21
NVO_20200116,,,,0.7642589670175639,20,0.07328317463758593,20
GSK_20230915,,,,2.281969982262675,21,0.07139695484111375,21
LLY_20160322,,,,4.04205079719215,21,-0.032502636475948754,21
DCPH_20200515,,,,4.632809918154502,22,0.04799986449405247,22
AZN_20030505,,33.04,,3.5756930272230427,19,0.18871813195290477,19
AZN_20060721,,,,2.360534201868831,21,0.013684041930402291,21
ABBV_20240426,,,,2.8653307865752145,21,-0.057490957096567485,21
GBT_20211217,,,,2.432528951600076,21,-0.17634989398309964,21
LJPC_20171221,,,,1.8413907409858337,21,-0.2079534305849462,21
XELA_20230208,13.09,,,2.2665154857869583,21,-0.02092048255990908,21
REGN_20180928,,,,3.617175239115566,21,0.04089171651996826,21
NVS_20190318,,,,4.830355378358123,19,0.07089296167304404,19
FOLD_20180810,16.36,,,7.70852347305509,22,-0.05739419232479881,22
JD_20191004,14.28,,,2.428040023703775,22,-0.02207300677004731,22
NOVN_20060406,13.05,11.86,-9.118773946360163,1.0731887353058576,22,0.21491129312881352,22
SNTS_20050603,13.68,,,0.9674086972156073,21,-0.2488360693185565,21
MYL_20180205,13.15,17.31,31.634980988593142,4.23366096640744,19,-0.054782793708684,19
SPPI_20220909,,21.77,,2.599150576708466,21,0.21153743615298692,21
BHC_20181106,13.16,12.65,-3.875379939209725,3.689185664123009,21,-0.028497390151713597,21
AZN_20180518,,,,7.655858051894054,22,0.016172420203874882,22
STML_20181221,,,,2.9262676626027346,20,-0.17568934595067776,20
AZN_20101105,30.57,,,3.2420435850965856,22,-0.030978037929180746,22
MRK_20240830,,,,3.616642708067288,22,0.019174651699505052,22
AMRX_20241004,14.98,,,3.3251638886134316,19,-0.020023563192391403,19
BAX_20221215,,,,6.373527803148702,21,-0.020313244477130343,21
PMC_20030325,,,,2.4882614983474354,21,-0.06739109951406996,21
AAPL_20031114,,,,3.83102602150645,22,-0.08676196774660849,22
GILD_20110810,29.85,34.32,14.974874371859293,6.008851522860455,22,-0.10131884040873296,22
BMY_20220428,,,,3.3536588936004526,21,0.04459698037499016,21
GENZ_20110406,,17.08,,6.735901572561694,22,0.008986989673376522,22
AMGN_20240823,,,,3.616642708067288,22,-0.019321306589821896,22
GILD_20160628,,,,1.8654501129262886,20,-0.08308036617041048,20
NVO_20000620,,,,2.194335309404622,20,0.0725543285003829,20
NVS_20101221,,,,3.5672161739322217,20,0.03760385830281754,20
GCO_20230414,,,,1.779790669411562,20,-0.026532986152368765,20
JNJ_20001016,,,,2.8840100376313074,20,0.007889767696651617,20
MDGL_20180613,,21.19,,4.4880861544100235,21,1.346140412536116,21
AMGN_20040308,14.28,16.62,16.386554621848752,1.587682592262972,19,-0.02482419087173593,19
VNDA_20201201,15.18,,,11.818760568138233,20,0.14218885207866627,20
PFE_20181016,,,,5.03722270384379,21,0.003723304868298527,21
GILD_20011026,,,,4.2197278853938,22,0.3134776071222878,22
HRTX_20210512,,16.48,,2.968293260419625,22,0.1132530524538804,22
TEVA_20081128,,,,7.563579587467956,21,0.07578783458834604,21
BIIB_20041123,,,,2.3343968089078384,21,0.0063410375202026525,21
GENZ_20060428,,,,0.4099343354289517,21,-0.06935420231694578,21
NVS_20100420,,,,7.049975230191381,20,-0.02644956804008025,20
NVS_20061215,,,,2.999348985692914,21,0.014703573567402817,21
AZN_20221110,23.53,,,5.227229246725393,22,0.12617502235458145,22
MIRM_20210929,,,,2.7572211077515263,21,0.15384501513864768,21
BHC_20001127,,,,2.8377655726733293,19,-0.05840688897785451,19
JNJ_20240819,,,,3.616642708067288,20,0.030382706908502533,20
CHRS_20181102,,9.88,,4.502672866747833,22,-0.28306566183206305,22
JNJ_20031029,,,,4.44473949126691,22,0.027654092783013118,22
ZEAL_20210322,,,,5.327466650183773,20,-0.07655521025486789,20
JNJ_20160920,,,,5.583292681541581,20,-0.0188452061456843,20
XELA_20180711,19.91,,,4.894312882366976,21,0.042086954114555875,21
CALT_20211215,,,,2.2910927545776136,21,-0.01943658785378599,21
TARO_20051004,12.08,12.49,3.394039735099339,0.2164387348307093,20,-0.048558129122076465,20
ABBV_20180723,,,,4.970432612446372,19,-0.03943978614350108,19
ABBV_20210610,16.48,,,3.032043057679463,21,-0.0191021222011446,21
BAX_20100728,,,,7.135061095230599,21,0.0720251516549022,21
AZN_20110228,,,,3.8836414050449832,19,0.035117686535688586,19
NVO_20230929,,,,2.281969982262675,21,-0.03850480601677453,21
LJPC_20200529,,,,4.588543277820292,21,-0.31166958174760107,21
JNJ_20110520,,,,6.07962333911628,21,0.05902135266686015,21
ALKS_20210528,,,,3.322977929783966,22,0.002669458892904375,22
MYL_20180322,,,,3.418659589139587,22,-0.02325471084624864,22
XFOR_20240426,,,,2.8653307865752145,21,-0.2206895182919304,21
RMTI_20160425,,,,4.792335331022579,20,0.3878504676517993,20
AZN_20020425,,,,4.629579488143551,21,0.030878335196887097,21
TPH_20181220,,,,2.9262676626027346,20,-0.04214962814188483,20
SGP_20060915,,,,3.02007900371239,21,0.05234164063908109,21
NVS_20090430,,,,5.736394600120374,21,0.03802843977597914,21
YMAB_20201125,,,,11.818760568138233,22,0.09328268411969964,22
PFE_20230627,,,,1.7448596782768022,19,-0.01888329406115552,19
MMT_20060928,,,,3.02007900371239,21,0.008418498420929899,21
PFE_20190311,,,,4.28310987241327,19,-0.03173118086688764,19
LLY_20040204,,14.86,,1.1527432512809435,21,-0.02582866293295527,21
TAK_20240418,,,,2.8653307865752145,21,-0.07671667919456282,21
COLL_20160426,,,,4.792335331022579,21,0.09982533122049553,21
MRK_20161021,,,,1.903268133520067,22,-0.0003216879440647302,22
LLY_20231026,,,,2.562691750644561,22,0.061870712334759714,22
NVO_20080826,,,,9.26158342503766,21,-0.06563464985249301,21
SLXP_20060316,,,,1.1364682227563327,21,-0.03654490421996148,21
NVS_20170518,,,,1.4095715867027965,22,0.08905222427604187,22
AMGN_20060927,,,,3.02007900371239,21,0.047838792495699334,21
TEVA_20200313,21.17,21.28,0.5196032120925811,9.853313967136183,21,-0.3673970693142371,21
AMGN_20080822,,,,9.26158342503766,22,0.16868367855083566,22
ALVO_20240416,,,,2.348394939268057,20,-0.18354128501611777,20
TAK_20240209,19.26,23.39,21.443406022845267,1.888654090894607,21,-0.0514916185150639,21
MRK_20171108,,10.89,,1.0981787471199442,22,-0.138807194952685,22
VRX_20170215,,,,0.803272417516894,21,0.04239979158701934,21
AMGN_20160923,,,,5.583292681541581,21,0.006996932174136994,21
CBST_20110527,,,,6.07962333911628,22,0.1284594026994541,22
LLY_20191011,,17.57,,2.130287956107917,22,-0.03762581825927458,22
MRK_20111007,,18.86,,6.795576257638976,22,-0.014072585307063679,22
LLY_20070913,,,,2.924551864239987,21,0.002107294549062999,21
IRWD_20170818,,,,0.7493278066945136,22,-0.22790268439864048,22
BIIB_20230425,,,,2.0811187589993407,20,0.0851748083015611,20
BLRX_20230908,13.84,,,2.2465893279769884,21,0.4183009271250828,21
BMRN_20170427,,,,1.105820470446712,21,0.08885753858155154,21
VNDA_20210318,,,,5.873895872165886,22,-0.03894539766598781,22
XELA_20190416,,,,2.640709105409962,21,-0.020672419614579773,21
PFE_20020927,,,,6.666434979825501,21,-0.08995236412384655,21
AZN_20200410,35.55,30.75,-13.502109704641343,7.770688400032673,22,-0.047761977177462445,22
CARA_20210823,,,,2.4410619778482854,20,0.14740404702674814,20
TEVA_20180914,,,,3.9914830502073584,21,0.004067899868829494,21
ALC_20201026,,,,4.498054641449413,20,0.10728274205934851,20
GKOS_20160415,,,,4.914849668710073,21,0.1574608207033732,21
ALC_20010316,,,,3.0466261200113136,21,-0.020586027088193126,21
HGSI_20110309,,23.38,,3.0922250936308373,21,0.013321543092686072,21
SNY_20100617,,,,4.709914966617906,21,0.06204170372676332,21
BLCO_20230518,,,,2.6080058711881002,22,0.19914307252237307,22
AMRX_20200424,,,,6.415606513919562,21,-0.1274221784185211,21
LLY_20200508,23.76,,,5.2621890309226815,21,0.07816357793255846,21
MRK_20190716,,,,2.501098430969199,20,-0.021986033796225657,20
NVS_20220405,,18.57,,4.3671118896353445,21,0.07334310290142243,21
TEVA_20081024,,,,14.367304226710594,22,-0.10356815546177145,22
SAGE_20190319,,,,4.830355378358123,20,-0.02516392350319363,20
NVS_20001222,,,,3.3580455975375143,21,0.07325030332176374,21
BAX_20190620,,,,0.7397940859227431,21,0.08261913440333513,21
REGN_20170328,,,,0.8343124850924074,21,0.06279601677281366,21
ABBV_20170607,,10.45,,1.1251000463063803,21,0.013135692467508786,21
NVS_20070620,,,,2.566763297553496,21,-0.020985696456706115,21
NVO_20061229,,,,3.253175572626332,21,0.09359246454634684,21
REGN_20210211,31.12,,,4.921771231340057,21,-0.023264690045090908,21
SNTS_20060324,,,,1.1236781360959047,22,-0.13453666424932487,22
ATHA_20210323,,,,5.327466650183773,21,-0.1166362488656022,21
PFE_20060217,,,,1.1163441153193583,22,0.07268873678219934,22
ALKS_20060413,,11.23,,0.5654710276243853,22,-0.15006112614935752,22
BMY_20020201,19.96,,,5.04687583231726,20,-0.10776748997307273,20
SLXP_20080424,,,,5.39412192464801,22,0.01236794481033976,22
AZN_20170501,,,,1.105820470446712,19,-0.02857933057512596,19
JNJ_20080118,,,,4.747578153188704,20,0.001772217988299074,20
GSK_20170720,,,,0.5172875567715111,21,-0.03106493571174329,21
VRTY_20010629,,,,4.629740461946168,22,0.23494982902664807,22
AMGN_20190613,,13.62,,1.4885649784595945,21,0.05667111912384315,21
JAZZ_20200615,,,,9.92775536269407,19,-0.0582939075006611,19
ABBV_20210928,,,,2.7572211077515263,20,-0.09917889538328972,20
MOR_20200731,13.79,,,4.610418866691619,21,0.03789174497163961,21
JNJ_20010810,29.13,,,4.094764323376392,22,0.025905150223810347,22
BMY_20001220,,,,3.3580455975375143,21,0.07788326844341786,21
MGNX_20201216,,,,18.88836196532844,21,0.15076451085447107,21
AZN_20230428,,,,2.0811187589993407,21,0.07551088107179571,21
EOLS_20190201,16.14,,,2.6580510461265483,21,0.3739493459260026,21
LLY_20040819,,,,0.6761045992861318,22,-0.009215592997980582,22
JNJ_20180214,,,,3.6185931809488587,21,-0.10839804805108288,21
AZN_20210730,,,,2.8872982576293893,21,-0.04220823732735046,21
VIVO_20021217,,,,4.3911503796347215,20,0.05648436036181903,20
MYL_20190814,,,,2.7834693047103043,22,0.026016251170144056,22
IPXL_20010917,,34.83,,5.400913549249513,15,-0.1353854070728685,15
BXRX_20200220,,,,9.664110131846188,21,0.062331147476600846,21
AADI_20211122,,,,2.106504523243697,20,-0.08564083704793901,20
SNY_20210806,16.2,,,3.0402232819638426,22,-0.016915783531841644,22
AZN_20081205,,,,6.803985116340967,21,-0.15051806177268445,21
SLXP_20060802,12.66,,,2.360534201868831,21,-0.1772376016500361,21
MYL_20200611,,29.48,,8.95963132653179,21,0.021532622682373992,21
MRK_20071012,,,,6.426402351451727,22,0.06186176606140492,22
NVS_20240412,,21.98,,1.7794764267362368,21,-0.05442695181473001,21
WYE_20030716,,,,4.31519413098468,21,0.0637360065477004,21
TARS_20230724,,,,1.8640887349836364,19,0.3490421716039762,19
SNY_20070516,,,,4.048153120726457,22,0.00962932828897789,22
JNJ_20161019,,,,1.903268133520067,22,-0.024017205230058014,22
HALO_20230620,,,,1.7448596782768022,19,0.03277212808160668,19
AMRX_20211122,,,,2.106504523243697,20,-0.18518604459179766,20
FMS_20010402,25.78,,,3.0466261200113136,20,-0.1823756785457349,20
SNY_20040401,17.34,,,1.2773123387894039,22,-0.055779319701259045,22
EGRX_20200208,26.12,27.68,5.9724349157733485,5.892628745928107,21,-0.010517747613081552,21
AZN_20200723,,,,4.610418866691619,21,0.06663985277294904,21
LLY_20031224,,,,2.7666597363569667,21,0.013071909209059873,21
TEVA_20030905,,27.11,,2.404808512990099,21,0.08651166520789233,21
GILD_20221222,,,,5.424710668473637,21,0.01925561183211899,21
TEVA_20170127,,,,0.8745514850486084,20,-0.06631868251439965,20
RIGL_20221201,18.41,,,5.9208467457657115,21,-0.0782349854562503,21
BGNE_20191114,,,,2.28564339253829,22,0.6106110254481412,22
TEVA_20060525,,,,0.49914732578635224,22,-0.10385751373868568,22
ZVRA_20240920,,,,3.3251638886134316,21,0.05665458145921587,21
MRK_20061006,18.12,11.78,-34.988962472406186,2.529141643170052,22,0.006073313029133276,22
BIIB_20160527,,,,2.2587367699335035,22,0.00106369881479762,22
BMY_20110325,,,,6.328981418214684,22,0.0413692096769005,22
HSP_20110308,,,,3.0600569146829755,20,0.0185269410153297,20
MDGL_20240314,,,,1.5587778623878312,21,0.26186758833492796,21
AXSM_20220818,,,,4.61768580086055,22,0.051437962056991804,22
GSK_20090508,24.89,,,4.816832621571503,21,0.030017685019790852,21
ALXN_20070316,,,,3.510884327272543,21,-0.05750296975401947,21
INCY_20200417,,,,6.415606513919562,21,0.3593862172579141,21
MRK_20210531,24.66,,,3.322977929783966,20,0.018657761337160794,20
ALIM_20181012,,,,3.9777951931706093,22,-0.11509237729634836,22
NVS_20010510,31.97,26.35,-17.57898029402564,4.399384094040433,21,-0.0466897317373578,21
LXRX_20230526,,,,2.6080058711881002,22,0.22881449955090938,22
NVS_20090407,27.1,30.18,11.365313653136525,5.183866329141684,21,0.07109996935784091,21
PFE_20170817,,,,0.7493278066945136,22,0.013062740877177736,22
MRK_20070330,,,,3.510884327272543,22,0.026650441194874697,22
LLY_20240410,,21.32,,1.4586519444820356,21,-0.006431326058799369,21
ADCT_20210423,,,,3.9090847058808573,21,-0.12450644643881326,21
ARGX_20211217,,,,2.432528951600076,21,-0.013544654930505051,21
BMY_20021231,21.62,,,4.203444100586451,20,-0.12264292572127478,20
LLY_20240913,,14.19,,3.0615991270848633,21,0.031138293275243534,21
AZN_20050316,,,,0.7972447085376314,21,0.06058514201370602,21
PFE_20191105,13.03,13.02,-0.07674597083652945,2.0512997700111644,21,0.05844584008330567,21
AMRX_20220413,,,,3.5823263352875836,22,0.04126290974452984,22
TAK_20231108,,14.84,,2.4770579322601525,22,-0.09102930659163588,22
TVTX_20230217,,,,1.941057601901986,22,-0.023099709810809,22
PFE_20090313,29.78,22.46,-24.58025520483546,5.155508240364548,21,-0.003553317835279679,21
GILD_20050928,,,,0.2164387348307093,21,0.14884447999476524,21
BIIB_20210607,21.3,18.12,-14.929577464788732,3.211510379101746,19,0.0441523209895367,19
LLY_20101123,,,,3.6586650273905197,21,-0.010341995390228398,21
GENZ_20090812,,,,3.7090326954870574,22,-0.08167456795247863,22
ABT_20021220,,,,4.203444100586451,21,-0.09113377995004635,21
NVS_20090916,,,,5.144340623073308,21,0.06222158967934144,21
JNJ_20050401,11.79,,,0.8053954819241457,21,0.0076523764798830385,21
MRK_20210119,,,,5.132572698207989,18,0.04840806662931696,18
FMS_20110418,,,,2.2483237210971914,20,0.1387902982519158,20
APLS_20230217,,,,1.941057601901986,22,-0.001920356630933484,22
LLY_20040903,16.26,16.39,0.7995079950799446,0.6377822212807703,22,0.030487165589042187,22
GILD_20160301,,,,3.224825327323353,20,0.05120493016136418,20
AXSM_20190320,,,,4.830355378358123,21,0.3879943739569649,21
SRPT_20191212,14.99,12.68,-15.410273515677122,1.6052881245297306,21,0.07037278316427087,21
AMGN_20010917,,34.83,,5.400913549249513,15,0.06972476762035096,15
HSP_20010709,28.8,19.67,-31.701388888888886,2.923644304261578,19,0.023867608406139773,19
JAZZ_20180625,,,,4.6129180139208,19,0.08168752128326195,19
ARDX_20190912,,,,2.6575232509034707,21,1.5777811478780248,21
EYEN_20240304,14.68,14.04,-4.359673024523165,3.2848573378333352,19,0.3093910808105056,19
JNJ_20210521,,,,3.322977929783966,22,0.027569305637511254,22
TEVA_20170830,,,,0.7493278066945136,22,-0.5098113458669326,22
ETON_20200929,,,,12.347899248886398,20,0.11250037535586666,20
NVS_20020222,,,,6.279075207041663,21,0.06425411275198423,21
LLY_20031121,,,,3.4521660600428716,22,0.15027235615957424,22
ATHN_20091203,43.61,41.25,-5.411602843384544,3.5395340768682764,21,0.09825031183387867,21
AZN_20081219,,,,9.272782679630284,21,-0.04145889383238077,21
NVS_20231205,,19.09,,1.2304114539229893,20,0.06716226173351969,20
AGIO_20220217,,,,3.4104529196047357,22,-0.06245988903886479,22
PFE_20041230,,,,1.9350824788586125,21,-0.002561135581592877,21
EXEL_20200330,17.97,,,10.412476877171763,20,-0.07315781466178306,20
AMRX_20240726,,,,5.2192557968924955,21,0.13538490276728532,21
BCRX_20201203,53.9,13.74,-74.50834879406307,11.818760568138233,21,0.3107916723099502,21
HRTX_20160809,18.71,11.5,-38.53554249064672,4.043040417738554,21,0.0032107373451222276,21
MMT_20180914,,,,3.9914830502073584,21,0.03085496145989164,21
HSP_20110202,21.01,,,4.927102940722563,21,-0.011492159740682184,21
NVS_20010718,,,,3.6822515611049385,21,-0.10383740815385811,21
SGEN_20210920,,,,2.7572211077515263,19,-0.019394844400477118,19
GILD_20240814,,,,3.945489056859414,22,0.05746164255489217,22
CHRS_20231027,,,,2.562691750644561,22,-0.31155802025433466,22
BMY_20051227,,,,1.657442805552863,20,0.030549715786938547,20
LQDA_20240816,,,,3.616642708067288,22,0.07794140563244678,22
NVS_20240424,,,,2.8653307865752145,21,0.010909872137217835,21
BMRN_20071213,,22.47,,2.833672518356253,21,0.04758519514208781,21
BMY_20220909,,21.77,,2.599150576708466,21,-0.07443913963461457,21
BPMC_20200109,,,,1.0068152971321722,20,0.14111103978837902,20
LLY_20230127,,,,2.5149448197567517,20,-0.046234050018861494,20
ALKS_20180629,,,,4.6129180139208,22,-0.12276952806283647,22
NVO_20210604,19.15,,,3.141728824380812,21,0.07486714495693536,21
SF_20020826,,,,4.209971170157806,20,0.07634746728243691,20
AZN_20230110,25.0,13.09,-47.64,2.746330676524384,19,0.019407593371576493,19
OTTR_20181101,,,,4.502672866747833,22,-0.042896420622772546,22
HZNP_20200214,,,,8.637521119172305,21,-0.06666544507769134,21
NVS_20190524,,,,3.498598938910961,22,0.1125164836776591,22
PFE_20191101,,,,2.1423397680889322,22,0.08297911045506878,22
NVO_20080623,,,,9.462167482615895,19,-0.04004906299280986,19
AMRX_20180802,17.76,9.52,-46.396396396396405,4.970432612446372,21,0.16596261860065686,21
PMC_20040130,,,,1.090136536082545,20,0.010929590228040409,20
AZN_20160425,,,,4.792335331022579,20,0.07499769280059643,20
PFE_20230309,,15.92,,2.34084725483547,21,-0.08318058658527527,21
MRK_20180830,,,,8.165030268263573,22,0.06172071525469591,22
AZN_20071115,,,,2.9964538742788083,22,-0.12727248529203494,22
ALNY_20220613,,30.52,,2.9309677556386293,19,0.044596228201788435,19
LLY_20180531,9.22,,,7.655858051894054,21,0.04158279324742553,21
SLXP_20090904,32.05,49.68,55.00780031201249,3.516578019947967,22,0.011316792239587148,22
MYL_20070612,,21.39,,3.841488462952189,20,-0.16339337292135836,20
PHAT_20220503,18.57,,,3.3536588936004526,20,-0.01966334537837,20
JNJ_20190412,,12.83,,2.731872634847502,22,-0.02852302418272923,22
MYL_20201119,,,,12.990737130015493,20,0.02820947601781998,20
MRK_20111221,,,,6.493145016049853,21,0.07339104943500785,21
ABBV_20200304,33.42,36.82,10.173548773189701,9.997278558529844,21,0.0808433373529045,21
DEPO_20050519,,,,0.9674086972156073,22,0.14640903473272981,22
BMY_20000731,24.31,,,2.017419622489845,19,-0.13375106425948746,19
NVS_20010925,,,,6.532234242007951,16,-0.026321535738433433,16
NVO_20000607,,23.05,,2.999605986612313,21,0.10066903350769563,21
ACAD_20160429,,,,4.792335331022579,22,0.360772731641557,22
SNY_20171211,,,,2.404581410902858,19,-0.03910996054852145,19
PFE_20220502,18.57,,,3.3536588936004526,19,-0.04847738744557728,19
MRK_20080125,,,,4.747578153188704,20,-0.1704072377524608,20
CTXR_20240807,27.85,,,4.550120441449638,22,0.9274367539779993,22
HRTX_20171109,10.08,15.51,53.86904761904761,1.2878577172567034,22,0.02735526125760579,22
BMY_20200325,,,,10.412476877171763,22,-0.2497311692948082,22
SUPN_20210402,26.67,26.97,1.1248593925759174,5.327466650183773,22,0.07008262221664174,22
ABLE_20010626,,,,4.629740461946168,20,-0.21960091691485484,20
ANIP_20240729,,,,5.2192557968924955,19,-0.00675165500851771,19
MYL_20200519,,,,4.588543277820292,21,0.021724970943893362,21
GILD_20170718,,,,0.5172875567715111,20,0.109637992560915,20
CEPH_20070615,,,,3.270839621106375,21,0.03728540697107485,21
AZN_20070517,,,,4.179932111765766,22,-0.04744338339131249,22
TAK_20230927,,,,2.281969982262675,21,0.047933901660487166,21
AMGN_20201217,,,,18.89736150617995,21,-0.03473355483707807,21
SNY_20200302,33.42,,,9.664110131846188,19,-0.04184819524509975,19
GSK_20040514,,,,0.5564653173458197,22,0.03749867680373575,22
NVO_20051019,,,,1.993344207707237,22,-0.046570859565013056,22
MRK_20011121,,,,1.8739191828284898,22,-0.01896607137744233,22
PDLI_20171114,,,,2.033566838396625,21,-0.11815539495873073,21
NVS_20170504,11.79,,,1.105820470446712,21,0.04287868497060887,21
UTHR_20220523,,,,4.984204891823136,20,0.003730681532719382,20
GILD_20040802,15.39,,,0.5189112923610796,19,-0.04123356097539388,19
KEY_20090501,,,,5.736394600120374,21,-0.2185512087062933,21
PX_20051025,,,,1.993344207707237,21,0.014492260671841173,21
HSP_20080507,,18.63,,6.876044079173262,22,-0.01999113284159615,22
IMPL_20210902,25.47,,,2.4410619778482854,22,0.4001358944363731,22
ASND_20210825,,,,2.4410619778482854,22,0.05265148463990976,22
UWMC_20231213,,12.07,,1.4946236231978975,21,0.09409592864552052,21
CPRX_20231026,,,,2.562691750644561,22,0.06759840587980026,22
PRVB_20221117,,,,5.9208467457657115,22,0.3506313393926579,22
MYL_20190911,,18.64,,2.6566594166426416,21,0.12320574570867548,21
CHRS_20220802,,,,2.229539134539281,20,0.1698598440530079,20
GENZ_20100524,,,,3.1487320359876927,20,-0.08381276542232075,20
INCY_20240814,,,,3.945489056859414,22,-0.02576199616312791,22
SNY_20020712,25.11,31.42,25.129430505774604,7.275493941869356,7,-0.0426607235087656,7
ALNY_20201123,,,,11.818760568138233,20,-0.05415776437249653,20
TEVA_20060516,,,,0.4928619321758053,21,-0.04542902050793296,21
ABBV_20200529,,,,4.588543277820292,21,0.0878436718803608,21
NVS_20191115,,,,2.280143673129062,22,0.03241157454281329,22
BAX_20230627,,,,1.7448596782768022,19,0.09044727110339013,19
JNJ_20110701,17.4,,,4.826894395826186,22,-0.011444589407754946,22
JNJ_20180717,,,,4.98294472641246,20,0.016963031050431177,20
MRK_20210813,,19.9,,2.77659453875049,22,-0.020229530020186348,22
PFE_20000418,,,,4.019370313699985,21,0.061082740192362595,21
AZN_20110720,,,,3.348622677337444,21,-0.010962927101797804,21
PFE_20030117,,,,0.7510461670953081,20,-0.012548383553164899,20
ALVO_20230509,18.58,,,2.427833302499736,21,-0.2803015117255493,21
XEL_20201020,,,,4.498054641449413,21,0.07159867396069841,21
PFE_20220610,,26.91,,3.230836390259001,21,0.0545770481967669,21
MRK_20030326,,,,2.4882614983474354,22,0.038567632480464464,22
PFE_20230623,,,,1.7448596782768022,20,-0.02295560898020743,20
